timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
13836,24,0,3,100,False,1,14.633714049564531,0,0.16546967955722724,20,
13837,3,2,38,100,False,1,14.080589528821658,0,0.1631860024909172,40,
13838,38,0,24,79.63777232838027,False,7,19.05247031789262,0,0.18529722807735668,20,
13839,24,0,24,79.64608240535502,False,7,18.89771167148056,0,0.18546729223784478,20,
13840,24,0,3,100,False,1,14.037353003616465,0,0.16132808389255612,20,
13841,3,1,3,100,False,1,14.286163378971537,0,0.17223338112240283,20,
13842,3,1,24,79.78443401512229,False,7,18.9416053042423,0,0.18866372795985686,20,
13843,24,0,24,79.30815901678821,False,7,18.793631938548305,0,0.17965648336928292,20,
13844,24,0,3,100,False,1,14.300861548512515,0,0.17852393964011132,20,
13845,3,0,3,100,False,1,13.379913878610509,0,0.1564867006825288,20,
13846,3,0,24,79.6660350606679,False,7,19.122873972477336,0,0.18588389674200365,20,
13847,24,0,24,79.38278058403397,False,7,18.97471076690681,0,0.18079005931301775,20,
13848,24,0,3,100,False,1,14.113959836930485,0,0.16783980317319475,20,
13849,3,1,3,100,False,1,13.914262444709403,0,0.16582682564992568,20,
13850,3,1,24,79.36342939469338,False,7,18.561013079833383,0,0.18048988788624604,20,
13851,24,0,24,79.77441459421405,False,7,18.893331138909662,0,0.18840285133907314,20,
13852,24,1,3,100,False,1,14.331576681081085,0,0.16688493815267552,20,
13853,3,1,3,100,False,1,13.8465636077021,0,0.16701482038520085,20,
13854,3,1,24,79.64280467551613,False,7,18.78494648211085,0,0.18539997995969074,20,
13855,24,0,24,79.85453113683796,False,7,18.873094097922156,0,0.19068986010235858,20,
13856,24,0,3,100,False,1,14.135690662222395,0,0.16817597294862394,20,
13857,3,1,3,100,False,1,13.783201250186282,0,0.1654946599187748,20,
13858,3,1,24,79.53506858782633,False,7,18.888090829257333,0,0.18333662606591736,20,
13859,24,0,24,79.61910252172737,False,7,19.06538599156065,0,0.18492207622661247,20,
13860,24,0,3,100,False,1,14.294855120289286,0,0.17864257916559048,20,
13861,3,1,3,100,False,1,13.963101873478589,0,0.15135288595017296,20,
13862,3,1,24,79.74332639533003,False,7,18.97802047833858,0,0.18762814880901774,20,
13863,24,0,24,79.49476868672387,False,7,19.183042319053992,0,0.1826269329537861,20,
13864,24,1,3,100,False,1,13.864722547079092,0,0.15865430433630734,20,
13865,3,1,3,100,False,1,14.109413059273848,0,0.15688635122318245,20,
13866,3,1,24,79.88277090045409,False,7,18.970450384309345,0,0.19164310339171764,20,
13867,24,0,24,79.60596542581554,False,7,19.051592757869543,0,0.18466353984663045,20,
13868,24,0,3,100,False,1,13.812021870013037,0,0.17091852237823957,20,
13869,3,1,3,100,False,1,14.404027310352278,0,0.17122325689735662,20,
13870,3,1,24,79.67002310675683,False,7,19.035829588210582,0,0.18596863432145697,20,
13871,24,0,24,79.29661181345567,False,7,18.943681707137497,0,0.17948656067612834,20,
13872,24,0,3,100,False,1,14.198608234002991,0,0.16003191305173797,20,
13873,3,1,3,100,False,1,14.051084589822286,0,0.17764053721168202,20,
13874,3,1,24,79.75312241610767,False,7,19.203226259082566,0,0.18786695880472246,20,
13875,24,0,24,79.699809519666,False,7,19.0052303234742,0,0.18661833165218794,20,
13876,24,0,3,100,False,1,14.655430310759426,0,0.18418277669101205,20,
13877,3,1,3,100,False,1,14.70504981021811,0,0.14897226482701453,20,
13878,3,0,24,79.89288173220234,False,7,18.915049882074264,0,0.1920119020471693,20,
13879,24,0,24,79.76966979082486,False,7,18.714341052587546,0,0.18828132378413692,20,
13880,24,0,3,100,False,1,13.961365288614333,0,0.18051502558703147,20,
13881,3,1,3,100,False,1,14.212344729655696,0,0.161732389367052,20,
13882,3,1,24,79.55318889414758,False,7,18.761189161214606,0,0.18366563649354922,20,
13883,24,0,24,79.79431033731467,False,7,18.67709752045532,0,0.1889268541892347,20,
13884,24,0,3,100,False,1,14.905454064853897,0,0.16509253090912662,20,
13885,3,1,3,100,False,1,14.295689368875937,0,0.1490181502985231,20,
13886,3,1,24,79.96152550110202,False,7,18.788530002157504,0,0.19521379236932632,20,
13887,24,0,24,79.93310047559714,False,7,19.001641968141524,0,0.19368809170741452,20,
13888,24,0,3,100,False,1,13.932638469885982,0,0.16357549990198927,20,
13889,3,1,3,100,False,1,14.294309770374905,0,0.15720531095403334,20,
13890,3,1,24,79.48640847072257,False,7,18.954405915228808,0,0.18248325779955143,20,
13891,24,1,24,79.64251287233316,False,7,18.99479752184822,0,0.18539400230125883,20,
13892,24,0,3,100,False,1,13.80476712648352,0,0.16846148157295388,20,
13893,3,1,3,100,False,1,14.595305300943432,0,0.1693032930818821,20,
13894,3,1,24,79.74247436938877,False,7,19.14379739688893,0,0.18760759386664178,20,
13895,24,0,24,79.50756635331543,False,7,19.07319766598965,0,0.18284916545845095,20,
13896,24,0,3,100,False,1,14.110656026122369,0,0.1696633604983021,20,
13897,3,1,3,100,False,1,14.425970602360996,0,0.16031896200468204,20,
13898,3,1,24,79.93424224783121,False,7,18.794342272899037,0,0.1937422116229338,20,
13899,24,0,24,79.09540051311839,False,7,18.815584652046372,0,0.17671993319245494,20,
13900,24,0,3,100,False,1,14.138075719490988,0,0.1585186413757739,20,
13901,3,2,38,100,False,1,14.304620747192079,0,0.16355158107445464,40,
13902,38,1,228,52.49335069541598,False,4,33.34377147921893,0,0.23097296739967518,40,
13903,228,2,432,0,False,3,44.66692645238083,1,0.28945023005319975,60,
13904,432,0,38,100,False,1,13.958756182604628,0,0.1648558510438398,40,
13905,38,0,3,100,False,1,14.620921031673278,0,0.16729170469826815,20,
13906,3,1,24,79.63930949376324,False,7,18.975271949447507,0,0.18532853880450637,20,
13907,24,0,24,79.35306045024645,False,7,19.076493666774304,0,0.1803308980026096,20,
13908,24,0,3,100,False,1,14.753080470997844,0,0.16907517236659417,20,
13909,3,1,3,100,False,1,14.328562112900242,0,0.1534969729276856,20,
13910,3,1,199,81.42666357481627,False,6,20.22418719391458,0,0.1660785378017025,20,
13911,199,0,24,79.72195330015386,False,7,18.926337464250572,0,0.18712236202322044,20,
13912,24,0,3,100,False,1,14.287148402885533,0,0.17042448964775805,20,
13913,3,2,38,100,False,1,13.95699862167391,0,0.1711381002820561,40,
13914,38,1,228,54.479374493534735,False,4,34.1471789063689,0,0.2297517633418005,40,
13915,228,0,24,79.47709309834144,False,7,19.03628966915458,0,0.18232452320948012,20,
13916,24,0,3,100,False,1,14.731904382885086,0,0.171171302633252,20,
13917,3,2,38,100,False,1,14.584592260496574,0,0.1829357442213193,40,
13918,38,0,24,79.69503416607108,False,7,18.850147514439946,0,0.18651208466050495,20,
13919,24,0,24,79.71565360789623,False,7,18.85461264272937,0,0.18697700108256943,20,
13920,24,0,3,100,False,1,13.805663525145524,0,0.1758422480489618,20,
13921,3,2,38,100,False,1,14.46872492996037,0,0.16462400674700933,40,
13922,38,0,24,79.51553264261273,False,7,19.178677074684057,0,0.18298894576502142,20,
13923,24,0,24,79.61550000580459,False,7,18.65428593399977,0,0.18485074497101314,20,
13924,24,0,3,100,False,1,14.026026971228946,0,0.16674281319350387,20,
13925,3,2,38,100,False,1,14.638117019816079,0,0.1627530779679282,40,
13926,38,0,24,79.43735097905319,False,7,18.880485109923445,0,0.18166251474885978,20,
13927,24,0,24,79.42067630703326,False,7,19.17683792426608,0,0.18139165799452786,20,
13928,24,0,3,100,False,1,14.848710458364254,0,0.16811860756067573,20,
13929,3,2,38,100,False,1,13.66662320419488,0,0.16570910941020667,40,
13930,38,0,24,79.6582213562285,False,7,19.040189327241972,0,0.18571931570749683,20,
13931,24,0,24,79.74420256563624,False,7,18.858411529490652,0,0.18764932164334389,20,
13932,24,0,3,100,False,1,14.697849156590241,0,0.16987363586229787,20,
13933,3,0,2,100,False,1,14.505753318216067,0,0.1457761343403189,20,
13934,2,2,229,0,False,4,33.99518339250569,1,0.2562524091118068,40,
13935,229,0,24,79.89554767688536,False,7,18.936657981371845,0,0.1921120068883742,20,
13936,24,0,3,100,False,1,14.161685276594229,0,0.17197344724095978,20,
13937,3,2,38,100,False,1,13.997711074361407,0,0.16082010630278132,40,
13938,38,0,24,79.8047875814045,False,7,18.749483105467217,0,0.18921296178711522,20,
13939,24,0,24,79.94989042305524,False,7,18.87764798906759,0,0.19453760033291168,20,
13940,24,0,3,100,False,1,14.219333899396702,0,0.16030441110931398,20,
13941,3,2,38,100,False,1,14.101277366203147,0,0.17399330781970684,40,
13942,38,0,24,79.92407130569124,False,7,18.68910294225252,0,0.19327540477971183,20,
13943,24,0,24,79.73559671384245,False,7,19.00080950053657,0,0.18744289477700204,20,
13944,24,0,3,100,False,1,13.563000633352715,0,0.18374721878380917,20,
13945,3,2,38,100,False,1,13.88049089587043,0,0.17956036623056504,40,
13946,38,0,24,79.26808704945273,False,7,19.235706850620815,0,0.17907259944565454,20,
13947,24,0,24,79.51369651243647,False,7,19.199510115844117,0,0.18295662790923317,20,
13948,24,0,3,100,False,1,14.049232037313663,0,0.16074710248475987,20,
13949,3,2,38,100,False,1,14.394070546452278,0,0.16506643336289242,40,
13950,38,1,227,89.99070769535135,False,4,33.30957391863191,0,0.19764808570028541,40,
13951,227,0,24,79.73416872127147,False,7,18.979752172557106,0,0.1874089667356912,20,
13952,24,0,3,100,False,1,14.233051858296946,0,0.15428325363144788,20,
13953,3,2,38,100,False,1,13.608078726782415,0,0.17207081753907927,40,
13954,38,0,24,79.60109525665058,False,7,18.870736720035964,0,0.18456878382051428,20,
13955,24,0,24,79.86188940820692,False,7,19.175923393364503,0,0.19092862239579816,20,
13956,24,0,3,100,False,1,13.556922291530917,0,0.17431819336465734,20,
13957,3,2,38,100,False,1,13.595045209048932,0,0.16216186256110168,40,
13958,38,1,228,74.94095118994453,False,4,34.340642290839384,0,0.2174010146357294,40,
13959,228,0,24,79.74513614620774,False,7,18.7755842995592,0,0.18767192153020806,20,
13960,24,0,3,100,False,1,14.509511882892816,0,0.150014842364178,20,
13961,3,2,38,100,False,1,14.808739513917411,0,0.16880453544071694,40,
13962,38,0,24,79.63761305073233,False,7,18.86525406986161,0,0.18529398750185028,20,
13963,24,0,24,79.48768422849828,False,7,18.89022613220056,0,0.18250510726111374,20,
13964,24,0,3,100,False,1,13.399090170938441,0,0.180302417618496,20,
13965,3,2,38,100,False,1,14.375508286271877,0,0.164103869698543,40,
13966,38,0,24,79.54832450091249,False,7,19.104456707068046,0,0.18357667494678626,20,
13967,24,0,24,79.7272354148661,False,7,18.86682757614836,0,0.18724550961445818,20,
13968,24,0,3,100,False,1,14.474890717773922,0,0.16095033662201957,20,
13969,3,2,38,100,False,1,14.403942710299644,0,0.16524699097668025,40,
13970,38,1,228,31.01230787865842,False,4,32.655154298098076,0,0.2480817233558011,40,
13971,228,0,24,79.49260561045021,False,7,18.816066513940356,0,0.18258964719734835,20,
13972,24,0,3,100,False,1,14.150167867577125,0,0.16584773920181087,20,
13973,3,2,38,100,False,1,14.150685971701265,0,0.17792747350353075,40,
13974,38,0,24,79.6598026945769,False,7,19.20426693023149,0,0.18575247167368628,20,
13975,24,0,24,79.60230983889588,False,7,19.25096055033132,0,0.18459236131111342,20,
13976,24,0,3,100,False,1,14.297822288025348,0,0.154401472236207,20,
13977,3,2,38,100,False,1,13.621758963598268,0,0.17012136428055194,40,
13978,38,0,24,79.42363602380472,False,7,19.248232391453357,0,0.18143945065490594,20,
13979,24,0,24,79.48681205723415,False,7,19.10311281216046,0,0.18249016698102208,20,
13980,24,0,3,100,False,1,13.520682406482079,0,0.1667728253787146,20,
13981,3,2,38,100,False,1,14.001220321561753,0,0.16695740955161856,40,
13982,38,0,24,79.46672879040085,False,7,19.043898273024727,0,0.18214954885833987,20,
13983,24,0,24,79.78393601132335,False,7,18.751397081335252,0,0.18865062066258262,20,
13984,24,2,38,100,False,1,13.95800290275901,0,0.17794783396581657,40,
13985,38,0,3,100,False,1,15.137252469507581,0,0.17780339437631007,20,
13986,3,2,229,0,False,4,33.53682808438495,1,0.27163598937907757,40,
13987,229,0,24,79.78757485862715,False,7,18.868260538597337,0,0.18874674353022128,20,
13988,24,0,3,100,False,1,14.996082116046438,0,0.1743778787243703,20,
13989,3,2,38,100,False,1,14.318991952553276,0,0.18101016603973713,40,
13990,38,0,24,79.59423168945872,False,7,18.99823258875963,0,0.1844362116750443,20,
13991,24,0,24,79.45748900200527,False,7,19.158986663874312,0,0.1819949710030658,20,
13992,24,0,3,100,False,1,13.919642808953991,0,0.15861134424052026,20,
13993,3,2,38,100,False,1,14.445441291297968,0,0.15114896831783403,40,
13994,38,0,24,79.72374693876992,False,7,19.036341575049565,0,0.18716404760344107,20,
13995,24,0,24,79.77886964388387,False,7,18.815230041552027,0,0.1885181206584431,20,
13996,24,0,3,100,False,1,13.859545616869337,0,0.16784959461162294,20,
13997,3,2,38,100,False,1,14.581046519827781,0,0.17472951433673106,40,
13998,38,0,24,79.4329004176235,False,7,18.628047480745256,0,0.18158983811654697,20,
13999,24,0,24,79.68503317500354,False,7,19.038512581858736,0,0.18629221722423991,20,
14000,24,0,3,100,False,1,14.007999507850544,0,0.18213948589633294,20,
14001,3,2,38,100,False,1,14.317688414197715,0,0.17315158254942445,40,
14002,38,0,24,79.62290233386184,False,7,18.693843085636598,0,0.1849976775197904,20,
14003,24,0,24,79.69735228527853,False,7,19.273537619405346,0,0.18656355654828632,20,
14004,24,0,3,100,False,1,14.322644750963226,0,0.17531644192999174,20,
14005,3,2,38,100,False,1,14.468327862113856,0,0.17413624896891733,40,
14006,38,0,24,79.54218247044946,False,7,18.79311624536608,0,0.18346502246174942,20,
14007,24,0,24,79.29670409931053,False,7,18.787839742559342,0,0.1794879132389605,20,
14008,24,0,3,100,False,1,14.455160788902306,0,0.1659491233466546,20,
14009,3,2,38,100,False,1,13.580005402583286,0,0.16537953691542634,40,
14010,38,0,24,79.74090345196696,False,7,19.15551866662279,0,0.18756978427361906,20,
14011,24,0,24,79.59535056814961,False,7,19.085168434496804,0,0.18445774694299927,20,
14012,24,0,3,100,False,1,14.531925969991567,0,0.16169187468773666,20,
14013,3,0,3,100,False,1,15.076140232964203,0,0.16929445030548898,20,
14014,3,2,228,46.34996935991038,False,4,33.80238030583551,0,0.23494689059620352,40,
14015,228,0,24,79.6336434998133,False,7,19.08743743496396,0,0.1852134522239479,20,
14016,24,0,3,100,False,1,14.273866600406711,0,0.17189236381912912,20,
14017,3,2,38,100,False,1,14.006348238450865,0,0.18139531583807939,40,
14018,38,0,24,79.75204313540802,False,7,18.851863846568154,0,0.1878404195642219,20,
14019,24,0,24,79.7623527614518,False,7,19.045619042774202,0,0.18809633021269653,20,
14020,24,0,3,100,False,1,14.365798544095288,0,0.15369411043836048,20,
14021,3,2,38,100,False,1,14.453798989212176,0,0.1812657438526877,40,
14022,38,0,24,79.73523166314747,False,7,18.986218290133223,0,0.18743421279433686,20,
14023,24,0,24,79.82237543054727,False,7,19.023324746463313,0,0.18971101166410145,20,
14024,24,0,3,100,False,1,14.266141055963516,0,0.16282860379711098,20,
14025,3,2,38,100,False,1,14.47873612331901,0,0.17608921803803906,40,
14026,38,0,24,79.55449343384143,False,7,19.040460537922527,0,0.18368957577375747,20,
14027,24,0,24,79.08567077049622,False,7,18.776663653781203,0,0.17659424729089332,20,
14028,24,0,3,100,False,1,13.947030909959045,0,0.18267407459786225,20,
14029,3,2,38,100,False,1,14.436861327521726,0,0.15979754966386198,40,
14030,38,0,24,79.64128017759415,False,7,18.902060218545937,0,0.18536877692667034,20,
14031,24,0,24,79.56644572884682,False,7,19.122240984369355,0,0.18391054621505118,20,
14032,24,0,3,100,False,1,14.80142071750422,0,0.1496003885002612,20,
14033,3,2,38,100,False,1,14.078260441994056,0,0.15398978291405518,40,
14034,38,0,24,79.56666643459896,False,7,19.028310121286466,0,0.18391465474127486,20,
14035,24,0,24,79.3692241037269,False,7,18.97592546075126,0,0.18057929625884406,20,
14036,24,0,3,100,False,1,13.686354358924863,0,0.16495672431784866,20,
14037,3,2,38,100,False,1,14.053752372859073,0,0.16855214963267814,40,
14038,38,0,24,79.65768060647451,False,7,18.998749765614352,0,0.1857079952682336,20,
14039,24,0,24,79.75389350011004,False,7,18.875712671026246,0,0.18788595492190613,20,
14040,24,0,3,100,False,1,13.68799204094315,0,0.16811310260731377,20,
14041,3,2,38,100,False,1,14.206951413738466,0,0.17465643767207256,40,
14042,38,0,24,79.65617196283364,False,7,18.902353964064922,0,0.18567645908816954,20,
14043,24,0,24,79.68271667590568,False,7,18.827919559395127,0,0.18624178672727443,20,
14044,24,0,3,100,False,1,14.29615361105589,0,0.1756525733715607,20,
14045,3,2,38,100,False,1,14.465193385405428,0,0.15375119866156234,40,
14046,38,0,24,79.70402454688654,False,7,19.264770602101155,0,0.18671281168208437,20,
14047,24,2,228,39.33556804848311,False,4,33.505090996390194,0,0.2401021966065493,40,
14048,228,1,38,100,False,1,14.618849313568319,0,0.16757487185967168,40,
14049,38,0,3,100,False,1,14.39544926182729,0,0.17426287895130543,20,
14050,3,1,24,79.95690600261467,False,7,19.082017473743555,0,0.1949345199670881,20,
14051,24,1,24,79.66262514817771,False,7,18.92028745780062,0,0.1858118408192104,20,
14052,24,0,3,100,False,1,14.603503784529105,0,0.17039674191541976,20,
14053,3,2,38,100,False,1,15.19542528838085,0,0.1798374779884483,40,
14054,38,0,24,79.55885634204412,False,7,18.86386780339144,0,0.18376989164308735,20,
14055,24,0,24,79.46299512023722,False,7,19.000651710662176,0,0.18208692796847917,20,
14056,24,0,3,100,False,1,14.95570928314473,0,0.15479453173941152,20,
14057,3,2,38,100,False,1,13.89678248849764,0,0.16609424337686385,40,
14058,38,0,24,79.7282815895927,False,7,19.13158777899833,0,0.18727004043151535,20,
14059,24,0,24,79.47392522901657,False,7,19.076051737954966,0,0.18227086151291835,20,
14060,24,2,38,100,False,1,14.712993435490183,0,0.16850455529465524,40,
14061,38,0,3,100,False,1,14.427541394737316,0,0.16660583255462716,20,
14062,3,2,229,0,False,4,32.818804888830215,1,0.25442899559907967,40,
14063,229,0,24,79.59791311654249,False,7,18.845874799700503,0,0.18450718027031604,20,
14064,24,0,3,100,False,1,14.176102932934159,0,0.16488604957568678,20,
14065,3,2,38,100,False,1,14.066690721176137,0,0.16582902213686337,40,
14066,38,0,24,79.4700872043085,False,7,18.946394945222252,0,0.18220606134890074,20,
14067,24,0,24,79.69236516062105,False,7,18.896580758580182,0,0.18645306174238763,20,
14068,24,0,3,100,False,1,14.080886530526918,0,0.1622020144142068,20,
14069,3,2,38,100,False,1,14.215616847100614,0,0.1559762387483483,40,
14070,38,0,24,79.50437985761114,False,7,18.641271491003764,0,0.1827935671788541,20,
14071,24,0,24,79.38054090814573,False,7,19.003034807023134,0,0.18075508267763718,20,
14072,24,0,3,100,False,1,14.415000625085005,0,0.17667891464973523,20,
14073,3,0,3,100,False,1,14.401043831189865,0,0.17496299180689814,20,
14074,3,1,24,79.77451756941036,False,7,18.860844297745118,0,0.18840550284923113,20,
14075,24,0,24,79.78412447838132,False,7,18.95370636945213,0,0.18865557928383656,20,
14076,24,1,2,100,False,1,14.369134065397159,0,0.14607749596647132,20,
14077,2,2,38,100,False,1,14.350036523120032,0,0.1649824165004889,40,
14078,38,0,24,79.65789066392824,False,7,18.999143768977625,0,0.18571239170515583,20,
14079,24,0,24,79.40963173694743,False,7,18.696160681437153,0,0.18121436904230873,20,
14080,24,2,38,100,False,1,14.69978354835955,0,0.15640806202193422,40,
14081,38,0,3,100,False,1,14.496061742770053,0,0.1572694412756474,20,
14082,3,2,227,89.76994372528688,False,4,33.41407974757203,0,0.18828830592743245,40,
14083,227,0,24,79.64723945211851,False,7,19.048276566886887,0,0.18549112745567783,20,
14084,24,0,3,100,False,1,14.766894697870535,0,0.162100556188832,20,
14085,3,0,3,100,False,1,14.931700309006192,0,0.17115766106122898,20,
14086,3,0,24,79.76712649306737,False,7,18.963874899862713,0,0.1882166954816615,20,
14087,24,1,24,79.56755587273874,False,7,19.134727673239663,0,0.18393122250422356,20,
14088,24,0,3,100,False,1,14.011931819830858,0,0.17998034223593182,20,
14089,3,0,3,100,False,1,13.98895858803972,0,0.18027393021033916,20,
14090,3,0,24,79.6951288640624,False,7,19.19173855168837,0,0.18651418353446733,20,
14091,24,0,24,79.76432164161385,False,7,19.0072006088583,0,0.18814582663213064,20,
14092,24,0,3,100,False,1,14.414553763507456,0,0.171934769357355,20,
14093,3,0,3,100,False,1,14.357637305709916,0,0.1719101068779509,20,
14094,3,0,24,79.61044540537145,False,7,18.893444943192055,0,0.18475121820968432,20,
14095,24,0,24,79.55874237582536,False,7,18.90245478795209,0,0.1837677886721536,20,
14096,24,0,3,100,False,1,14.358734283327301,0,0.1657640571859204,20,
14097,3,0,3,100,False,1,14.082291853005621,0,0.16959608675990112,20,
14098,3,0,24,79.64090679689103,False,7,18.992982804077393,0,0.18536114470174872,20,
14099,24,0,24,79.56025492012836,False,7,19.21077239851813,0,0.1837957209634175,20,
14100,24,0,3,100,False,1,14.985367836625867,0,0.16850403240737907,20,
14101,3,0,3,100,False,1,13.988791000903188,0,0.16406479514682096,20,
14102,3,0,24,81.89764911121154,False,6,19.386874691103007,0,0.1706153237056584,20,
14103,24,0,24,79.49449710483243,False,7,18.85584462471874,0,0.18262224726707774,20,
14104,24,2,38,100,False,1,13.637692809194363,0,0.16870589524264404,40,
14105,38,0,3,100,False,1,13.87459800660663,0,0.18998694527374924,20,
14106,3,0,24,79.7013532477514,False,7,19.216349967508734,0,0.18665285743421972,20,
14107,24,0,24,79.63741980105166,False,7,18.99226489637833,0,0.18529005669861304,20,
14108,24,0,3,100,False,1,14.648930490855664,0,0.16905407645684245,20,
14109,3,1,3,100,False,1,14.62246212208053,0,0.16037570171916,20,
14110,3,0,24,79.58855330143781,False,7,19.224449900045645,0,0.18432736953783904,20,
14111,24,0,24,79.76142387370375,False,7,18.616831513776805,0,0.1880730493850067,20,
14112,24,0,3,100,False,1,13.902997210300708,0,0.16282192916515978,20,
14113,3,0,3,100,False,1,13.809672093714916,0,0.17457206228213204,20,
14114,3,0,24,79.72645999664756,False,7,18.87075878501544,0,0.1872273576893363,20,
14115,24,0,24,79.48268718737454,False,7,18.836593337335078,0,0.18241967751516008,20,
14116,24,0,3,100,False,1,14.713783815729796,0,0.1745775521584798,20,
14117,3,0,3,100,False,1,14.67842740587848,0,0.16094617591209331,20,
14118,3,0,24,79.5958907489515,False,7,18.72800619741035,0,0.18446815446774,20,
14119,24,2,227,89.99059013457335,False,4,34.10402660098785,0,0.19763325394771686,40,
14120,227,1,38,100,False,1,13.73668364418441,0,0.15717937340979618,40,
14121,38,0,3,100,False,1,14.415663430450326,0,0.1697466613786402,20,
14122,3,0,24,79.65504627367605,False,7,18.64633680138115,0,0.1856529727749747,20,
14123,24,0,24,79.4608379951809,False,7,18.870124720990706,0,0.18205084684212963,20,
14124,24,0,3,100,False,1,14.685715709263315,0,0.16248039228343597,20,
14125,3,2,38,100,False,1,13.455189076990498,0,0.17154671699746907,40,
14126,38,0,24,79.75975015516292,False,7,18.93187993438651,0,0.18803121430134898,20,
14127,24,0,24,79.73033218996925,False,7,18.88475010557012,0,0.1873182597119969,20,
14128,24,0,3,100,False,1,14.72736233248942,0,0.16255730464829918,20,
14129,3,2,38,100,False,1,13.447279290039827,0,0.1747271018457514,40,
14130,38,0,24,79.66323297613197,False,7,19.03891321046622,0,0.1858246584531658,20,
14131,24,0,24,79.64682168372585,False,7,18.772044334842505,0,0.18548251693882395,20,
14132,24,0,3,100,False,1,14.468428901545625,0,0.16220405027846016,20,
14133,3,2,38,100,False,1,14.747517404599309,0,0.1510353168345942,40,
14134,38,0,24,79.68617353846201,False,7,19.337119454658016,0,0.18631711074350044,20,
14135,24,0,24,79.54704191243466,False,7,18.95136260792654,0,0.18355329770010123,20,
14136,24,0,3,100,False,1,14.70620328384106,0,0.1679923048804158,20,
14137,3,2,38,100,False,1,14.002219126312456,0,0.17053432305068045,40,
14138,38,0,24,79.75589179445721,False,7,18.92111210950396,0,0.18793532231426133,20,
14139,24,0,24,79.80869234498364,False,7,18.91723930086103,0,0.18932154062409448,20,
14140,24,0,3,100,False,1,14.150052940225635,0,0.17969971918349625,20,
14141,3,2,38,100,False,1,14.194440429103759,0,0.18178715947366572,40,
14142,38,0,24,79.53664138499491,False,7,18.90590280628456,0,0.18336492882167849,20,
14143,24,2,228,81.63308652111263,False,4,33.35661822816978,0,0.21261429728806522,40,
14144,228,0,3,100,False,1,13.409613332715463,0,0.1692033129434221,20,
14145,3,2,38,100,False,1,14.40307330744485,0,0.17347335546666162,40,
14146,38,0,24,79.25809084029639,False,7,18.879583084495238,0,0.17892941567840867,20,
14147,24,2,228,42.53834038177843,False,4,33.83125318438806,0,0.23763770327179864,40,
14148,228,0,3,100,False,1,14.65260569610205,0,0.15488908075089924,20,
14149,3,2,38,100,False,1,14.5218433908589,0,0.16178240939571306,40,
14150,38,0,24,79.5854850890669,False,7,19.152724915687454,0,0.1842688684067081,20,
14151,24,0,24,79.36639902432806,False,7,19.263513810957893,0,0.18053565685630202,20,
14152,24,0,3,100,False,1,14.393413787826075,0,0.16778581355776548,20,
14153,3,2,38,100,False,1,14.307214465861861,0,0.16961872689084767,40,
14154,38,0,24,79.68516950927688,False,7,18.94558057048257,0,0.18629519096955524,20,
14155,24,0,24,79.73428118790761,False,7,19.08311241366051,0,0.18741163556714965,20,
14156,24,0,3,100,False,1,13.887072341377033,0,0.17735311561623887,20,
14157,3,2,38,100,False,1,13.862649926162016,0,0.16203905973396487,40,
14158,38,0,24,79.71489527610233,False,7,18.801170056855952,0,0.18695961149740215,20,
14159,24,1,24,79.7578013775554,False,7,18.993806641098388,0,0.18798268628276107,20,
14160,24,1,3,100,False,1,14.440973791175788,0,0.17972658794444987,20,
14161,3,2,38,100,False,1,15.220153106213704,0,0.1551943171920967,40,
14162,38,0,24,79.52307923787396,False,7,18.84870548359336,0,0.18312241471860247,20,
14163,24,1,24,79.76916672343303,False,7,18.927107068075703,0,0.18826851216737223,20,
14164,24,0,3,100,False,1,14.602751149965933,0,0.17993934170250642,20,
14165,3,2,38,100,False,1,13.99517607332186,0,0.16537359176431582,40,
14166,38,0,24,79.38550961613015,False,7,18.78942402801232,0,0.18083276287736283,20,
14167,24,0,24,79.78902749785554,False,7,18.976352189988443,0,0.1887853447644744,20,
14168,24,0,3,100,False,1,14.809114165283876,0,0.18430296133218863,20,
14169,3,2,38,100,False,1,14.213406385740823,0,0.18001849320965402,40,
14170,38,0,24,79.85268349881775,False,7,18.81295482219305,0,0.19063085946975278,20,
14171,24,0,24,79.5128466851492,False,7,19.114429913341493,0,0.18294169047844533,20,
14172,24,0,3,100,False,1,13.787703382707502,0,0.17477179425101608,20,
14173,3,2,38,100,False,1,13.835373503378245,0,0.172148557191052,40,
14174,38,2,430,93.2717255080465,False,3,46.33630290622949,0,0.19394298163426874,60,
14175,430,0,229,0,False,4,33.38360420575095,1,0.2563217024546485,40,
14176,229,0,3,100,False,1,14.514359651438838,0,0.18959373527148987,20,
14177,3,2,38,100,False,1,15.00858501846778,0,0.15310305169859087,40,
14178,38,0,24,79.74697457884112,False,7,18.77071522952713,0,0.18771654652529962,20,
14179,24,0,24,79.92636984345857,False,7,19.158351434311392,0,0.19337802593797584,20,
14180,24,0,3,100,False,1,14.175867437245575,0,0.17260279964336653,20,
14181,3,2,38,100,False,1,13.944751234766278,0,0.1750100176838249,40,
14182,38,0,24,79.53890234661047,False,7,18.82776317298463,0,0.1834056986644364,20,
14183,24,0,24,79.68777406258651,False,7,18.913627298152385,0,0.1863521252173539,20,
14184,24,0,3,100,False,1,14.26554180554296,0,0.17881639342828082,20,
